county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng
Lafayette,Lafayette,Lafayette County,5073,AR,Arkansas,33.2416,-93.607
Pocahontas,Pocahontas,Pocahontas County,19151,IA,Iowa,42.7342,-94.6787
Fall River,Fall River,Fall River County,46047,SD,South Dakota,43.2394,-103.5275
Blaine,Blaine,Blaine County,30005,MT,Montana,48.4327,-108.9586
Cumberland,Cumberland,Cumberland County,21057,KY,Kentucky,36.7866,-85.3885
Clinch,Clinch,Clinch County,13065,GA,Georgia,30.9149,-82.7062
Lac qui Parle,Lac qui Parle,Lac qui Parle County,27073,MN,Minnesota,44.9955,-96.1735
Brown,Brown,Brown County,17009,IL,Illinois,39.9618,-90.7504
Beaver,Beaver,Beaver County,49001,UT,Utah,38.357,-113.2358
Pershing,Pershing,Pershing County,32027,NV,Nevada,40.4403,-118.4045
Kearney,Kearney,Kearney County,31099,NE,Nebraska,40.5067,-98.948
Gentry,Gentry,Gentry County,29075,MO,Missouri,40.2121,-94.4099
Hancock,Hancock,Hancock County,47067,TN,Tennessee,36.5236,-83.2219
Pawnee,Pawnee,Pawnee County,20145,KS,Kansas,38.1813,-99.2367
Moody,Moody,Moody County,46101,SD,South Dakota,44.022,-96.6709
Burt,Burt,Burt County,31021,NE,Nebraska,41.8515,-96.3286
Chugach,Chugach,Chugach Census Area,2063,AK,Alaska,60.7228,-145.7754
Woodruff,Woodruff,Woodruff County,5147,AR,Arkansas,35.1863,-91.2431
Buena Vista,Buena Vista,Buena Vista City,51530,VA,Virginia,37.7319,-79.3568
Norman,Norman,Norman County,27107,MN,Minnesota,47.3265,-96.4553
Menifee,Menifee,Menifee County,21165,KY,Kentucky,37.9414,-83.5989
Surry,Surry,Surry County,51181,VA,Virginia,37.1098,-76.9002
Stewart,Stewart,Stewart County,13259,GA,Georgia,32.0785,-84.8352
Spink,Spink,Spink County,46115,SD,South Dakota,44.938,-98.3462
Edwards,Edwards,Edwards County,17047,IL,Illinois,38.4165,-88.0533
Howard,Howard,Howard County,31093,NE,Nebraska,41.22,-98.5171
Wayne,Wayne,Wayne County,19185,IA,Iowa,40.7395,-93.3274
Bottineau,Bottineau,Bottineau County,38009,ND,North Dakota,48.7922,-100.8333
Galax,Galax,Galax City,51640,VA,Virginia,36.666,-80.9176
Moore,Moore,Moore County,47127,TN,Tennessee,35.2846,-86.3587
Rio Blanco,Rio Blanco,Rio Blanco County,8103,CO,Colorado,39.9798,-108.2171
Prince of Wales-Hyder,Prince of Wales-Hyder,Prince of Wales-Hyder Census Area,2198,AK,Alaska,55.7997,-133.0192
Bland,Bland,Bland County,51021,VA,Virginia,37.134,-81.1302
Antelope,Antelope,Antelope County,31003,NE,Nebraska,42.1769,-98.0667
Calhoun,Calhoun,Calhoun County,13037,GA,Georgia,31.5292,-84.6245
Luce,Luce,Luce County,26095,MI,Michigan,46.4707,-85.5444
Reynolds,Reynolds,Reynolds County,29179,MO,Missouri,37.3623,-90.9691
Wilkin,Wilkin,Wilkin County,27167,MN,Minnesota,46.357,-96.4683
Talbot,Talbot,Talbot County,13263,GA,Georgia,32.6995,-84.533
Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513
Essex,Essex,Essex County,50009,VT,Vermont,44.7275,-71.7359
Ellsworth,Ellsworth,Ellsworth County,20053,KS,Kansas,38.6966,-98.2048
Sullivan,Sullivan,Sullivan County,29211,MO,Missouri,40.2106,-93.1115
Taylor,Taylor,Taylor County,19173,IA,Iowa,40.7374,-94.6964
Teton,Teton,Teton County,30099,MT,Montana,47.8372,-112.2406
Gilpin,Gilpin,Gilpin County,8047,CO,Colorado,39.8575,-105.5226
Hamlin,Hamlin,Hamlin County,46057,SD,South Dakota,44.6738,-97.1883
Carter,Carter,Carter County,29035,MO,Missouri,36.9412,-90.9623
Jefferson,Jefferson,Jefferson County,40067,OK,Oklahoma,34.111,-97.8358
Broadwater,Broadwater,Broadwater County,30007,MT,Montana,46.3324,-111.4955
Fulton,Fulton,Fulton County,21075,KY,Kentucky,36.554,-89.1874
Bear Lake,Bear Lake,Bear Lake County,16007,ID,Idaho,42.2848,-111.3297
Mitchell,Mitchell,Mitchell County,20123,KS,Kansas,39.3933,-98.2094
Sullivan,Sullivan,Sullivan County,42113,PA,Pennsylvania,41.4462,-76.5122
Garza,Garza,Garza County,48169,TX,Texas,33.1799,-101.2984
Gray,Gray,Gray County,20069,KS,Kansas,37.7382,-100.4379
Osceola,Osceola,Osceola County,19143,IA,Iowa,43.3786,-95.6237
Alexander,Alexander,Alexander County,17003,IL,Illinois,37.1915,-89.3375
Greenwood,Greenwood,Greenwood County,20073,KS,Kansas,37.8778,-96.2326
San Saba,San Saba,San Saba County,48411,TX,Texas,31.1552,-98.8176
Shelby,Shelby,Shelby County,29205,MO,Missouri,39.7978,-92.0766
Grant,Grant,Grant County,27051,MN,Minnesota,45.934,-96.0122
Carson,Carson,Carson County,48065,TX,Texas,35.4035,-101.3543
Stanton,Stanton,Stanton County,31167,NE,Nebraska,41.9169,-97.1939
Pondera,Pondera,Pondera County,30073,MT,Montana,48.2279,-112.2267
Sherman,Sherman,Sherman County,20181,KS,Kansas,39.3514,-101.72
Ohio,Ohio,Ohio County,18115,IN,Indiana,38.9501,-84.9652
Lynn,Lynn,Lynn County,48305,TX,Texas,33.1768,-101.8161
Dewey,Dewey,Dewey County,46041,SD,South Dakota,45.1566,-100.8718
McHenry,McHenry,McHenry County,38049,ND,North Dakota,48.2346,-100.6363
Van Buren,Van Buren,Van Buren County,47175,TN,Tennessee,35.696,-85.4526
Ontonagon,Ontonagon,Ontonagon County,26131,MI,Michigan,46.6644,-89.3148
Cherry,Cherry,Cherry County,31031,NE,Nebraska,42.545,-101.1186
Alfalfa,Alfalfa,Alfalfa County,40003,OK,Oklahoma,36.731,-98.324
Greer,Greer,Greer County,40055,OK,Oklahoma,34.9357,-99.5608
Cotton,Cotton,Cotton County,40033,OK,Oklahoma,34.2902,-98.3722
Floyd,Floyd,Floyd County,48153,TX,Texas,34.0725,-101.3032
Ottawa,Ottawa,Ottawa County,20143,KS,Kansas,39.1325,-97.6502
Wirt,Wirt,Wirt County,54105,WV,West Virginia,39.0225,-81.3786
Crosby,Crosby,Crosby County,48107,TX,Texas,33.6146,-101.3
Crowley,Crowley,Crowley County,8025,CO,Colorado,38.3266,-103.7845
Chouteau,Chouteau,Chouteau County,30015,MT,Montana,47.8806,-110.4352
Miller,Miller,Miller County,13201,GA,Georgia,31.164,-84.7308
Putnam,Putnam,Putnam County,17155,IL,Illinois,41.2045,-89.2858
Haskell,Haskell,Haskell County,48207,TX,Texas,33.1782,-99.7303
Aleutians West,Aleutians West,Aleutians West Census Area,2016,AK,Alaska,52.798,-106.6061
Dixon,Dixon,Dixon County,31051,NE,Nebraska,42.4931,-96.8677
Iron,Iron,Iron County,55051,WI,Wisconsin,46.2623,-90.242
Bent,Bent,Bent County,8011,CO,Colorado,37.9551,-103.0716
Martin,Martin,Martin County,48317,TX,Texas,32.306,-101.9512
Covington,Covington,Covington City,51580,VA,Virginia,37.7786,-79.9867
Lincoln,Lincoln,Lincoln County,27081,MN,Minnesota,44.4126,-96.2671
Lincoln,Lincoln,Lincoln County,8073,CO,Colorado,38.988,-103.514
Hartley,Hartley,Hartley County,48205,TX,Texas,35.84,-102.6029
Coal,Coal,Coal County,40029,OK,Oklahoma,34.5882,-96.2978
Lander,Lander,Lander County,32015,NV,Nevada,39.9338,-117.0379
Morris,Morris,Morris County,20127,KS,Kansas,38.6874,-96.6499
McCook,McCook,McCook County,46087,SD,South Dakota,43.6743,-97.3685
Fillmore,Fillmore,Fillmore County,31059,NE,Nebraska,40.5247,-97.5965
Audubon,Audubon,Audubon County,19009,IA,Iowa,41.6846,-94.9058
Mahnomen,Mahnomen,Mahnomen County,27087,MN,Minnesota,47.3253,-95.8091
Harper,Harper,Harper County,20077,KS,Kansas,37.1916,-98.0754
Stevens,Stevens,Stevens County,20189,KS,Kansas,37.1923,-101.3121
Washington,Washington,Washington County,20201,KS,Kansas,39.7842,-97.0875
Day,Day,Day County,46037,SD,South Dakota,45.3671,-97.6074
Tripp,Tripp,Tripp County,46123,SD,South Dakota,43.3459,-99.884
Hansford,Hansford,Hansford County,48195,TX,Texas,36.2774,-101.3546
Walworth,Walworth,Walworth County,46129,SD,South Dakota,45.43,-100.0315
Norton,Norton,Norton County,20137,KS,Kansas,39.7844,-99.9035
Pulaski,Pulaski,Pulaski County,17153,IL,Illinois,37.2232,-89.1266
Emporia,Emporia,Emporia City,51595,VA,Virginia,36.6953,-77.5356
Cook,Cook,Cook County,27031,MN,Minnesota,47.9026,-90.5351
Stark,Stark,Stark County,17175,IL,Illinois,41.0934,-89.7974
Lincoln,Lincoln,Lincoln County,16063,ID,Idaho,43.0024,-114.1383
Beaver,Beaver,Beaver County,40007,OK,Oklahoma,36.7497,-100.4768
Yukon-Koyukuk,Yukon-Koyukuk,Yukon-Koyukuk Census Area,2290,AK,Alaska,65.5087,-151.3896
Phillips,Phillips,Phillips County,20147,KS,Kansas,39.7846,-99.347
Delta,Delta,Delta County,48119,TX,Texas,33.3863,-95.6723
Warren,Warren,Warren County,13301,GA,Georgia,33.4089,-82.6767
Ransom,Ransom,Ransom County,38073,ND,North Dakota,46.4562,-97.6574
Brule,Brule,Brule County,46015,SD,South Dakota,43.7181,-99.0809
Boone,Boone,Boone County,31011,NE,Nebraska,41.7068,-98.0673
Schley,Schley,Schley County,13249,GA,Georgia,32.2616,-84.3147
Sheridan,Sheridan,Sheridan County,31161,NE,Nebraska,42.5048,-102.4089
Polk,Polk,Polk County,31143,NE,Nebraska,41.1869,-97.5684
Wheeler,Wheeler,Wheeler County,48483,TX,Texas,35.4013,-100.2698
Jim Hogg,Jim Hogg,Jim Hogg County,48247,TX,Texas,27.0434,-98.6973
Atchison,Atchison,Atchison County,29005,MO,Missouri,40.4308,-95.4281
Lincoln,Lincoln,Lincoln County,32017,NV,Nevada,37.6433,-114.8776
Calhoun,Calhoun,Calhoun County,5013,AR,Arkansas,33.5581,-92.503
Johnson,Johnson,Johnson County,31097,NE,Nebraska,40.3926,-96.2651
Craig,Craig,Craig County,51045,VA,Virginia,37.4817,-80.2114
Hyde,Hyde,Hyde County,37095,NC,North Carolina,35.5305,-76.2509
Pickett,Pickett,Pickett County,47137,TN,Tennessee,36.5584,-85.0749
Garfield,Garfield,Garfield County,49017,UT,Utah,37.8549,-111.4431
Thayer,Thayer,Thayer County,31169,NE,Nebraska,40.1762,-97.5949
Rooks,Rooks,Rooks County,20163,KS,Kansas,39.3502,-99.325
Gallatin,Gallatin,Gallatin County,17059,IL,Illinois,37.7628,-88.2305
Scott,Scott,Scott County,17171,IL,Illinois,39.6441,-90.4747
Big Stone,Big Stone,Big Stone County,27011,MN,Minnesota,45.4261,-96.4109
Custer,Custer,Custer County,8027,CO,Colorado,38.1087,-105.3675
Kingsbury,Kingsbury,Kingsbury County,46077,SD,South Dakota,44.3696,-97.4915
Dillingham,Dillingham,Dillingham Census Area,2070,AK,Alaska,59.7991,-158.2351
Scotland,Scotland,Scotland County,29199,MO,Missouri,40.4526,-92.147
Ringgold,Ringgold,Ringgold County,19159,IA,Iowa,40.7352,-94.244
Scott,Scott,Scott County,20171,KS,Kansas,38.4822,-100.9069
Ouray,Ouray,Ouray County,8091,CO,Colorado,38.1555,-107.7693
Dewey,Dewey,Dewey County,40043,OK,Oklahoma,35.9876,-99.008
Marshall,Marshall,Marshall County,46091,SD,South Dakota,45.7586,-97.5986
Mills,Mills,Mills County,48333,TX,Texas,31.4952,-98.5955
Washington,Washington,Washington County,8121,CO,Colorado,39.971,-103.2013
Dickey,Dickey,Dickey County,38021,ND,North Dakota,46.1102,-98.5047
Toole,Toole,Toole County,30101,MT,Montana,48.6554,-111.6957
Calhoun,Calhoun,Calhoun County,17013,IL,Illinois,39.1693,-90.6676
Putnam,Putnam,Putnam County,29171,MO,Missouri,40.4789,-93.0162
Crane,Crane,Crane County,48103,TX,Texas,31.4285,-102.5156
Carlisle,Carlisle,Carlisle County,21039,KY,Kentucky,36.8532,-88.971
Furnas,Furnas,Furnas County,31065,NE,Nebraska,40.1764,-99.9123
Morrill,Morrill,Morrill County,31123,NE,Nebraska,41.716,-103.0105
Hudspeth,Hudspeth,Hudspeth County,48229,TX,Texas,31.4562,-105.3865
Musselshell,Musselshell,Musselshell County,30065,MT,Montana,46.4966,-108.3981
Republic,Republic,Republic County,20157,KS,Kansas,39.8278,-97.6506
Menominee,Menominee,Menominee County,55078,WI,Wisconsin,45.0044,-88.71
Schuyler,Schuyler,Schuyler County,29197,MO,Missouri,40.4703,-92.5209
Hot Springs,Hot Springs,Hot Springs County,56017,WY,Wyoming,43.7189,-108.4421
Cameron,Cameron,Cameron County,42023,PA,Pennsylvania,41.4368,-78.2039
Mora,Mora,Mora County,35033,NM,New Mexico,36.0106,-104.9451
Barber,Barber,Barber County,20007,KS,Kansas,37.2289,-98.6848
Mineral,Mineral,Mineral County,32021,NV,Nevada,38.5386,-118.435
Hickman,Hickman,Hickman County,21105,KY,Kentucky,36.6782,-88.9761
Hamilton,Hamilton,Hamilton County,36041,NY,New York,43.6611,-74.4974
Tensas,Tensas,Tensas Parish,22107,LA,Louisiana,32.0018,-91.3401
Oneida,Oneida,Oneida County,16071,ID,Idaho,42.195,-112.5394
Sharkey,Sharkey,Sharkey County,28125,MS,Mississippi,32.8798,-90.8132
Owsley,Owsley,Owsley County,21189,KY,Kentucky,37.4192,-83.6831
Kimble,Kimble,Kimble County,48267,TX,Texas,30.4868,-99.7487
Holt,Holt,Holt County,29087,MO,Missouri,40.0944,-95.2155
Grant,Grant,Grant County,40053,OK,Oklahoma,36.7961,-97.7861
Dunn,Dunn,Dunn County,38025,ND,North Dakota,47.3568,-102.6182
Phillips,Phillips,Phillips County,8095,CO,Colorado,40.5939,-102.3576
Sioux,Sioux,Sioux County,38085,ND,North Dakota,46.1127,-101.0404
Guadalupe,Guadalupe,Guadalupe County,35019,NM,New Mexico,34.8633,-104.7906
Mineral,Mineral,Mineral County,30061,MT,Montana,47.1472,-114.9983
Wahkiakum,Wahkiakum,Wahkiakum County,53069,WA,Washington,46.2918,-123.4244
Florence,Florence,Florence County,55037,WI,Wisconsin,45.8485,-88.3981
Deuel,Deuel,Deuel County,46039,SD,South Dakota,44.7601,-96.668
Kittson,Kittson,Kittson County,27069,MN,Minnesota,48.7766,-96.7829
Bath,Bath,Bath County,51017,VA,Virginia,38.0587,-79.7411
Mason,Mason,Mason County,48319,TX,Texas,30.7177,-99.2262
Hidalgo,Hidalgo,Hidalgo County,35023,NM,New Mexico,31.914,-108.7148
LaMoure,LaMoure,LaMoure County,38045,ND,North Dakota,46.4569,-98.5355
Nuckolls,Nuckolls,Nuckolls County,31129,NE,Nebraska,40.1764,-98.0472
Adams,Adams,Adams County,16003,ID,Idaho,44.8895,-116.4538
Custer,Custer,Custer County,16037,ID,Idaho,44.2411,-114.2817
Gregory,Gregory,Gregory County,46053,SD,South Dakota,43.1924,-99.1856
Pope,Pope,Pope County,17151,IL,Illinois,37.4127,-88.5615
Stafford,Stafford,Stafford County,20185,KS,Kansas,38.031,-98.7174
Meade,Meade,Meade County,20119,KS,Kansas,37.2382,-100.3662
Corson,Corson,Corson County,46031,SD,South Dakota,45.7086,-101.1969
Union,Union,Union County,35059,NM,New Mexico,36.4817,-103.471
Valley,Valley,Valley County,31175,NE,Nebraska,41.5673,-98.9819
Storey,Storey,Storey County,32029,NV,Nevada,39.447,-119.5294
Pierce,Pierce,Pierce County,38069,ND,North Dakota,48.2496,-99.9718
Phillips,Phillips,Phillips County,30071,MT,Montana,48.2592,-107.9132
Columbia,Columbia,Columbia County,53013,WA,Washington,46.2975,-117.9078
Red Lake,Red Lake,Red Lake County,27125,MN,Minnesota,47.8717,-96.0953
Haskell,Haskell,Haskell County,20081,KS,Kansas,37.5622,-100.8712
Tyrrell,Tyrrell,Tyrrell County,37177,NC,North Carolina,35.8172,-76.209
Norton,Norton,Norton City,51720,VA,Virginia,36.9314,-82.6262
Hardeman,Hardeman,Hardeman County,48197,TX,Texas,34.2903,-99.7457
Knox,Knox,Knox County,29103,MO,Missouri,40.1282,-92.1481
Echols,Echols,Echols County,13101,GA,Georgia,30.7101,-82.894
Ellis,Ellis,Ellis County,40045,OK,Oklahoma,36.2184,-99.7547
Hemphill,Hemphill,Hemphill County,48211,TX,Texas,35.8375,-100.2705
Sargent,Sargent,Sargent County,38081,ND,North Dakota,46.1078,-97.6306
Hardin,Hardin,Hardin County,17069,IL,Illinois,37.5182,-88.2668
Wells,Wells,Wells County,38103,ND,North Dakota,47.5875,-99.6609
Edmunds,Edmunds,Edmunds County,46045,SD,South Dakota,45.4188,-99.2153
Kearny,Kearny,Kearny County,20093,KS,Kansas,38.0002,-101.3199
Lewis,Lewis,Lewis County,16061,ID,Idaho,46.237,-116.4263
Lyman,Lyman,Lyman County,46085,SD,South Dakota,43.8958,-99.8474
Fisher,Fisher,Fisher County,48151,TX,Texas,32.7428,-100.4022
Costilla,Costilla,Costilla County,8023,CO,Colorado,37.2781,-105.4283
Sutton,Sutton,Sutton County,48435,TX,Texas,30.4984,-100.5382
Cavalier,Cavalier,Cavalier County,38019,ND,North Dakota,48.7723,-98.4648
Reagan,Reagan,Reagan County,48383,TX,Texas,31.3662,-101.5231
Lake of the Woods,Lake of the Woods,Lake of the Woods County,27077,MN,Minnesota,48.7712,-94.9046
Harper,Harper,Harper County,40059,OK,Oklahoma,36.7888,-99.6673
Clark,Clark,Clark County,46025,SD,South Dakota,44.8583,-97.7295
Chase,Chase,Chase County,31029,NE,Nebraska,40.5242,-101.698
Knox,Knox,Knox County,48275,TX,Texas,33.6061,-99.7414
Sweet Grass,Sweet Grass,Sweet Grass County,30097,MT,Montana,45.8139,-109.941
Kinney,Kinney,Kinney County,48271,TX,Texas,29.3502,-100.418
Upton,Upton,Upton County,48461,TX,Texas,31.3687,-102.0431
Roger Mills,Roger Mills,Roger Mills County,40129,OK,Oklahoma,35.6883,-99.6958
Adams,Adams,Adams County,19003,IA,Iowa,41.029,-94.6992
Mercer,Mercer,Mercer County,29129,MO,Missouri,40.4223,-93.5686
Smith,Smith,Smith County,20183,KS,Kansas,39.7852,-98.7855
Kimball,Kimball,Kimball County,31105,NE,Nebraska,41.1977,-103.7149
Baca,Baca,Baca County,8009,CO,Colorado,37.3192,-102.5604
Baylor,Baylor,Baylor County,48023,TX,Texas,33.6165,-99.2135
Catron,Catron,Catron County,35003,NM,New Mexico,33.9153,-108.4047
Nance,Nance,Nance County,31125,NE,Nebraska,41.3973,-97.9922
Webster,Webster,Webster County,31181,NE,Nebraska,40.1764,-98.5
Osborne,Osborne,Osborne County,20141,KS,Kansas,39.3503,-98.768
Bennett,Bennett,Bennett County,46007,SD,South Dakota,43.195,-101.664
Real,Real,Real County,48385,TX,Texas,29.8317,-99.8222
Hanson,Hanson,Hanson County,46061,SD,South Dakota,43.6748,-97.7873
Crockett,Crockett,Crockett County,48105,TX,Texas,30.723,-101.4121
Aleutians East,Aleutians East,Aleutians East Borough,2013,AK,Alaska,55.3665,-161.9813
Sheridan,Sheridan,Sheridan County,30091,MT,Montana,48.7212,-104.5047
Harlan,Harlan,Harlan County,31083,NE,Nebraska,40.1765,-99.4046
Granite,Granite,Granite County,30039,MT,Montana,46.4045,-113.4404
Donley,Donley,Donley County,48129,TX,Texas,34.9654,-100.814
Lipscomb,Lipscomb,Lipscomb County,48295,TX,Texas,36.2777,-100.2731
Coke,Coke,Coke County,48081,TX,Texas,31.8886,-100.5299
Jackson,Jackson,Jackson County,46071,SD,South Dakota,43.6942,-101.6281
Shackelford,Shackelford,Shackelford County,48417,TX,Texas,32.736,-99.3541
Traverse,Traverse,Traverse County,27155,MN,Minnesota,45.7722,-96.4716
Chautauqua,Chautauqua,Chautauqua County,20019,KS,Kansas,37.15,-96.2454
Petersburg,Petersburg,Petersburg Borough,2195,AK,Alaska,57.1195,-132.9344
Emmons,Emmons,Emmons County,38029,ND,North Dakota,46.2851,-100.2387
Foster,Foster,Foster County,38031,ND,North Dakota,47.4571,-98.883
Woodson,Woodson,Woodson County,20207,KS,Kansas,37.8867,-95.7401
Bowman,Bowman,Bowman County,38011,ND,North Dakota,46.1126,-103.5206
Baker,Baker,Baker County,13007,GA,Georgia,31.3261,-84.4447
Hand,Hand,Hand County,46059,SD,South Dakota,44.5478,-99.0049
Stanley,Stanley,Stanley County,46117,SD,South Dakota,44.4123,-100.7359
Sherman,Sherman,Sherman County,48421,TX,Texas,36.2777,-101.8935
Hall,Hall,Hall County,48191,TX,Texas,34.5308,-100.6811
Concho,Concho,Concho County,48095,TX,Texas,31.3265,-99.864
Sherman,Sherman,Sherman County,31163,NE,Nebraska,41.2206,-98.9762
Lincoln,Lincoln,Lincoln County,20105,KS,Kansas,39.0453,-98.2077
Perkins,Perkins,Perkins County,46105,SD,South Dakota,45.4905,-102.4757
Glascock,Glascock,Glascock County,13125,GA,Georgia,33.2293,-82.6107
Fallon,Fallon,Fallon County,30025,MT,Montana,46.334,-104.4174
Franklin,Franklin,Franklin County,31061,NE,Nebraska,40.1763,-98.9528
Rush,Rush,Rush County,20165,KS,Kansas,38.5232,-99.3092
Collingsworth,Collingsworth,Collingsworth County,48087,TX,Texas,34.9649,-100.27
Clay,Clay,Clay County,13061,GA,Georgia,31.6263,-84.9801
Douglas,Douglas,Douglas County,46043,SD,South Dakota,43.3869,-98.3661
Sierra,Sierra,Sierra County,6091,CA,California,39.5804,-120.5161
Schleicher,Schleicher,Schleicher County,48413,TX,Texas,30.8975,-100.5385
Copper River,Copper River,Copper River Census Area,2066,AK,Alaska,61.8834,-143.968
Perkins,Perkins,Perkins County,31135,NE,Nebraska,40.8509,-101.6496
Brown,Brown,Brown County,31017,NE,Nebraska,42.43,-99.9295
Nelson,Nelson,Nelson County,38063,ND,North Dakota,47.9217,-98.192
Cochran,Cochran,Cochran County,48079,TX,Texas,33.6042,-102.8285
Jewell,Jewell,Jewell County,20089,KS,Kansas,39.7847,-98.2183
Ness,Ness,Ness County,20135,KS,Kansas,38.4794,-99.9162
Decatur,Decatur,Decatur County,20039,KS,Kansas,39.7847,-100.4599
Edwards,Edwards,Edwards County,20047,KS,Kansas,37.8876,-99.3122
Trego,Trego,Trego County,20195,KS,Kansas,38.9143,-99.8728
Logan,Logan,Logan County,20109,KS,Kansas,38.9173,-101.1484
Hitchcock,Hitchcock,Hitchcock County,31087,NE,Nebraska,40.1763,-101.0423
Ziebach,Ziebach,Ziebach County,46137,SD,South Dakota,44.9804,-101.6658
Aurora,Aurora,Aurora County,46003,SD,South Dakota,43.718,-98.5616
Wayne,Wayne,Wayne County,49055,UT,Utah,38.3243,-110.9039
Harmon,Harmon,Harmon County,40057,OK,Oklahoma,34.7441,-99.8463
Morton,Morton,Morton County,20129,KS,Kansas,37.1914,-101.7992
Gove,Gove,Gove County,20063,KS,Kansas,38.9161,-100.483
Pawnee,Pawnee,Pawnee County,31133,NE,Nebraska,40.1315,-96.2371
Cheyenne,Cheyenne,Cheyenne County,20023,KS,Kansas,39.7858,-101.7312
Frontier,Frontier,Frontier County,31063,NE,Nebraska,40.5301,-100.3942
Chase,Chase,Chase County,20017,KS,Kansas,38.302,-96.5939
Butte,Butte,Butte County,16023,ID,Idaho,43.7229,-113.1721
Webster,Webster,Webster County,13307,GA,Georgia,32.0468,-84.5511
Hamilton,Hamilton,Hamilton County,20075,KS,Kansas,37.9991,-101.7912
Haines,Haines,Haines Borough,2100,AK,Alaska,59.1199,-135.5
McIntosh,McIntosh,McIntosh County,38051,ND,North Dakota,46.1118,-99.4412
Sheridan,Sheridan,Sheridan County,20179,KS,Kansas,39.3503,-100.4418
Wrangell,Wrangell,Wrangell City and Borough,2275,AK,Alaska,56.3317,-132.0223
Hettinger,Hettinger,Hettinger County,38041,ND,North Dakota,46.4325,-102.4603
Denali,Denali,Denali Borough,2068,AK,Alaska,63.6714,-150.0118
Elk,Elk,Elk County,20049,KS,Kansas,37.4537,-96.2441
Rawlins,Rawlins,Rawlins County,20153,KS,Kansas,39.7852,-101.0757
Kiowa,Kiowa,Kiowa County,20097,KS,Kansas,37.5582,-99.2861
Kidder,Kidder,Kidder County,38043,ND,North Dakota,46.9801,-99.7801
Graham,Graham,Graham County,20065,KS,Kansas,39.3497,-99.8832
Liberty,Liberty,Liberty County,30051,MT,Montana,48.5617,-111.0246
Rich,Rich,Rich County,49033,UT,Utah,41.6323,-111.2445
Renville,Renville,Renville County,38075,ND,North Dakota,48.719,-101.6578
Niobrara,Niobrara,Niobrara County,56027,WY,Wyoming,43.0565,-104.4754
Sanborn,Sanborn,Sanborn County,46111,SD,South Dakota,44.0234,-98.0914
Greeley,Greeley,Greeley County,31077,NE,Nebraska,41.5674,-98.5212
Grant,Grant,Grant County,38037,ND,North Dakota,46.3583,-101.6397
McPherson,McPherson,McPherson County,46089,SD,South Dakota,45.7664,-99.2214
